sample,reaction,mean_degree_centrality,pagerank,eigenvalue,betweeness,closeness
PknF_IND2,PRMICIi,0.09130938519062379,0.0008925794884465459,0.004891580025242529,7.696445113931811e-05,0.08932999695788085
PknF_IND2,PROD2,0.0927886091381413,0.0009562384627187457,0.0031313458014651163,0.00023931364845622752,0.1008524673118878
PknF_IND2,PROabc,0.05580403822341579,0.0006473937533017922,0.001550417139460258,0.00033370958756951725,0.08548682703523336
PknF_IND2,PROt2r,0.05891628280689958,0.0006665561330151992,0.0020929625879927837,4.653320942204424e-05,0.08407983257508204
PknF_IND2,PRPPS,0.06975211041739555,0.0007028069114055431,0.004919237841854915,0.000453366411797631,0.09004049625582485
PknF_IND2,PSCVT,0.07450116912754069,0.0007423653538315526,0.005157893061344714,0.0007347815354452312,0.08693078734851845
PknF_IND2,PSD160,0.05705001712106023,0.0006300006917869637,0.0031924245908644213,1.66190033650158e-05,0.07511789363460152
PknF_IND2,PSERT,0.055970441443934975,0.0006005460289771435,0.0038805690555616655,0.00012032158436271439,0.08412259036405806
PknF_IND2,PSP_L,0.05818122595629255,0.0006143541840615477,0.004198105994785652,0.0068071437783104715,0.08540336447105355
PknF_IND2,PSSA160,0.05705001712106023,0.0006300006917869637,0.0031924245908644213,1.66190033650158e-05,0.07511789363460152
PknF_IND2,PTAr,0.05179923804229423,0.000574268144855672,0.0032436731255785565,0.0009665612357093189,0.07510020764626013
PknF_IND2,PTPATi,0.060395332729030256,0.000664622744184836,0.002672396054149587,1.994280403801896e-06,0.082297151148577
PknF_IND2,PUNP1,0.045131261292417506,0.0005337005547303467,0.0022347413801300786,7.711217561367332e-05,0.07532396401929047
PknF_IND2,PUNP2,0.05334484198982439,0.0006063453161090841,0.0025110977987872272,0.00023266604711022113,0.07798607481688302
PknF_IND2,PUNP3,0.09725967814610968,0.0009546603738369418,0.005223776438148372,0.0013162250665092517,0.09859448221253687
PknF_IND2,PUNP4,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PUNP5,0.06672156250727641,0.0006826462547504793,0.004659328593614339,0.0008947671411724507,0.08547733284194999
PknF_IND2,PUNP6,0.05334483783206494,0.0006063452741050883,0.0025110977781062785,0.00023266604711022113,0.07798607481688302
PknF_IND2,PUNP7,0.0456276582472844,0.0005494234891798174,0.0018078067067160816,0.0,0.07822036237846916
PknF_IND2,PYAM5PO,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PYDXNO,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PYDXO,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PYK,0.027099846725746182,0.0003805467354282175,0.0014530568580786245,0.0,0.05667258834476618
PknF_IND2,PYRDC,0.04266474832270821,0.0005023619522972111,0.0026133893365315286,0.0004400712091056184,0.07164798871818696
PknF_IND2,PYRt2r,0.05188834084693604,0.0005975304754709178,0.0022872584528742805,0.0,0.07707693809235217
PknF_IND2,QRr,0.09202141511687452,0.000880481743764082,0.006075033478952623,1.7283763499616432e-05,0.09347446881035765
PknF_IND2,QULNS,0.42495153997641,0.0024948866009269987,0.07576487155056046,0.0,0.10352711244520707
PknF_IND2,R05217,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
