,Pantothenate and CoA Metabolism,whole_metabolism,"Alanine, Aspartate, and Glutamate Metabolism",Pyruvate Metabolism,Cofactor and Prosthetic Group Biosynthesis,Fatty Acid Metabolism,Arabinogalactan biosynthesis,Arginine and Proline Metabolism,Urea Cycle,"Valine, Leucine, and Isoleucine Metabolism",Citric Acid Cycle,Riboflavin Metabolism,Glycolysis/Gluconeogenesis,Alternate Carbon Metabolism,Purine and Pyrimidine Biosynthesis,Folate Metabolism,Nucleotide Salvage Pathway,Sulfur metabolism,Glycerophospholipid metabolism,Cysteine and methionine metabolism,Membrane Metabolism,Redox Metabolism,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Other Amino Acid Metabolism,Transport,Histidine Metabolism,Oxidative Phosphorylation,Polyprenyl Metabolism,Miscellaneous,Threonine and Lysine Metabolism,Pentose Phosphate Pathway,Mycolic Acid Biosynthesis,Fructose and mannose metabolism,Phenolic glycolipid biosynthesis,Peptidoglycan Metabolism,Glyoxylate Metabolism,Inositol phosphate metabolism,Cholesterol degradation,Thiamine Metabolism,Propanoate metabolism,Propanoate Metabolism,Beta oxidation of unsaturated fatty acids,Arabinogalactan bioynthesis,tRNA Charging,p-HBAD biosynthesis,L-alpha-aminoadipic acid (L-AAA) biosynthesis,Lipid metabolism,Glycerolipid metabolism,Carbon metabolism,Mycobactin biosynthesis,Spermidine biosynthesis,Others,Starch and sucrose metabolism,Ergothioneine biosynthesis,Cofactor,Mycolic acid pathway,Nicotinate and nicotinamide metabolism,Unassigned,Degradation/Utilization/Assimilation,Fatty acid biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,ko_max_growth,pagerank,eigenvector,betweeness,closeness,reaction_pagerank,reaction_eigenvector_centrality,reaction_betweeness_centrality,reaction_closeness_centrality,fva_min,fva_max
Rv3308,5.665681840904025,48642.08249849493,31.534192651753763,37.460058374605964,104.6083942370565,9070.614034766373,4.259956498223893,1.1625940869481801,2.9293723746573685,123.82131274033883,41.07010415377247,5.648205714984895,36.092878203683476,3.452974071198566,60.39641697646421,6.921103512032974,4.064087032613614,0.9457736122008612,15.221942962716756,21.188712689883562,96.55172573463578,37.32633249372369,10.27575681520483,12.131985435931172,145.07071817376763,3.6572238323379063,65.34906144521466,6.836150993322767,3.375727943442587,0.6223219755528473,0.50633278273679,32.555785035501685,2.0428887320805416,,9.622318494335893,5.512694223465889,1.1374097648651165,92.63879791819976,4.800552510955294,1.6319527091642994,1.313592649486735,4698.821588995039,0.6460825707135704,,,,6.632644519114851,1.1398433767372096,0.3799024678768248,66.1397630231369,,1.7599393180040324,1.900494841301474,1.8588935932982753,,3.634409853584337,1.7023960728125165,,,,0.8840006491358174,0.016564701900079918,0.0018749063118257115,0.05801743192635957,0.0,0.042478501824875704,0.0001474062350453938,0.00018412053512454913,1.2668484710469134e-06,0.42215992132329844,-0.0011469233948596422,-0.0010895772251166517
Rv1092c,85.14498168094086,47440.27190908359,31.983477258649668,159.6130550394698,107.59128406021851,9768.561188182332,3.7907506378395244,0.9205945204548163,2.615087238544981,103.15930235336674,26.23706663934866,2.156776845709805,165.83262952987943,2.7857080105878262,45.481862413614415,2.91171231822849,3.5502757203100503,0.7369402708387577,4.365203395789075,24.017202581413184,108.79764297320474,15.061398158998815,16.769972073260746,10.460759117110522,96.790199885547,26.731359054307287,94.6282903850925,11.587790225479914,0.6602689774263535,0.4556210637893336,1.397662422553844,46.47959378227086,inf,,20.371190798673467,4.671175265913338,1.2483772198166783,129.6574574910202,9.28305129115948,1.5057524550175427,1.183698951570411,3237.750555268955,inf,,,,6.093587467021586,0.7018074010983705,0.39022756461404046,inf,,2.9961091827343855,1.8616951785094393,1.8795775180310028,,2.3706633154710524,3.2330144033587,,,,0.730295315704651,0.0,0.0014810633567386537,2.4756690932820755e-05,0.0003637899836601959,0.03439800084716572,0.0010998910757931166,0.03694474041207739,0.00020568140714424544,0.6549653383910762,0.0,0.0023027770407495272
Rv3628,inf,37382.03403549724,18.86519397848214,46.04022886281375,46.79170957951782,24597.906516631054,8.40255878115508,12.457179355201292,1.7518275421830645,98.99272636904635,35.94877290051644,6.040626470752309,38.51084464955181,20.453930814678515,47.134157635491825,6.950974310833952,14.031211966089822,15.339574924751853,74.13529891150552,30.622707702951146,688.5174403351225,10.801047070269997,15.233271691318775,9.646849478135744,27.158122852806752,inf,24.094294166864966,inf,1.2820956801401688,1.2002925104204594,29.17220593658184,457.2433315011395,inf,,53.06383937524022,4.548869839944062,17.758646238715137,384.60465322788656,inf,4.898615311220274,5.8828287167153155,6888.606435483799,inf,,,,38.131095706277215,1.3692036055144814,0.6433018081405603,inf,13.674255397177633,17.492489878483514,29.634122852180596,inf,,26.21083687850015,inf,,,,0.44519977511580655,0.0,0.0004288540208693811,8.182179000990368e-06,0.0001808147566113719,0.01947767568427704,0.0013849747245133419,0.04197271940833321,0.0012058955669226666,0.7274765431226995,0.0573845683784557,0.16935257083780608
Rv0512,8.827516318682417,57004.462358220044,34.998295710827904,76.71982615288259,47.17638371915498,11668.835344767467,3.4152120181389836,2.664531962138655,2.532839922748308,59.4087307151306,5.626572354008883,3.5388236119669916,77.07449050188617,2.3070744982675375,35.83895360738508,2.9079348492314336,3.535151136560235,1.534124521193777,21.764951716301596,18.94309197187091,126.06492733139709,25.94666888192666,10.314680733362978,5.69209190840849,77.60959261631693,9.164328762258142,14.253172830794444,54.224063547584414,6.009724089173962,0.24461641190591407,1.2152180849057437,56.06419590647636,inf,,24.55776940420603,2.708703678792915,1.9832271935000214,159.5679154309429,8.366321246908232,2.0663064622903584,2.223884533206764,8395.038695335834,inf,,,,25.535082363541605,0.48620233241308247,0.2936025009387713,inf,,6.198817468257832,2.483039713244657,2.2860654994057006,,2.665654780099395,3.3796086131638057,,,,0.9981326959452733,0.0,0.002105453463863674,0.0802963250048641,0.0006514649319086193,0.0421702421188707,0.0012866752270748049,0.040849764185931246,0.0010939752406764498,0.6960656388427903,0.00015107008132872886,0.00015902113824077345
Rv1391,87.83804269432832,49552.032644635394,24.721058973334905,66.27226183876394,57.98950148924468,14746.484787985717,4.293346866148361,2.8965094307492887,3.8059335522405395,114.78180574289483,29.02243377149892,2.7803718307306107,62.2346933154806,2.3384483448805495,44.58745583462235,3.6476675120528483,2.455699702687819,1.01940647850963,5.653087034079117,18.829876648946794,110.89241190446452,15.396302236935819,28.482420844195936,11.105037854393967,15.7997319901648,27.267786317205676,36.90838635481804,7.906711879803898,0.8061572345487813,0.7347218952239062,3.732179168626883,35.2550540180672,inf,,17.883321786865675,5.00381519841008,1.4455165675388923,149.00411609070179,7.271157205127182,2.299608382293031,1.0043219401554344,17463.779263315788,inf,,,,11.762321356197678,0.7022685156354955,0.30876358036380047,inf,13.412746475251938,1.7631769091417602,1.6211061476070412,3.272793017216201,,3.6579175204274375,3.192861415437839,,,,0.7284303910663312,0.0,0.0014810633567386537,2.4756690932820755e-05,0.0003637899836601959,0.03439800084716572,0.0011996712979290185,0.037510966822207954,0.0008165733615634673,0.6705856986522055,0.00030843474937936044,0.0023027770407506587
Rv2247,9.505648924944119,47163.066171900085,19.599831709143537,82.41969019007276,75.2598579057849,18861.7774316688,5.616212273153387,2.5374301142728606,2.727262689530313,90.11105106211087,39.74110839239678,8.270317908128309,61.07961021241812,3.5515580618066087,46.33213470588951,10.315024115899856,4.048133727165125,1.6697841693414621,6.928228158939304,16.213385749331483,127.62496936826268,16.223128373082414,8.531146285088322,8.91282576023892,192.851661860459,4.116170291059666,41.76398260042748,23.617496508602542,0.49100883643300075,0.4467110741589429,1.4036166861424892,49.13851781499709,1.9379255345525943,,0.17460690489962297,4.192900531539758,1.96939637872262,152.8209561054701,5.4845177401518495,21.964298717115817,1.0460912288680415,8475.798899874892,0.32627558705401577,,,,11.681872359309365,0.6149195050409422,0.2526118621768781,65.49838820255125,,7.620434583245654,4.724946593251452,1.1503001459728472,,20.94473857526252,2.268333687896244,,,,0.5716488446756521,0.015129725047067359,0.0004585638075915055,3.648173255537806e-05,0.004961769644659117,0.028320764876080463,0.00127214678099659,0.03924456410291174,0.0008380817101643771,0.69406774665323,0.0,0.1481808184696041
Rv3285,12.33251125874702,44640.62416681244,27.179709470333272,98.88036360086024,75.57984452831502,29595.641197623565,4.5713491924046314,4.712436901683129,2.7564858089462265,174.6625046534079,43.534575995526325,3.5453207559951494,87.12717434187384,3.182056615712506,35.64959052696198,4.618275735937242,3.1705968756860083,2.0440414203811192,9.128075391415539,21.10741958155951,99.16416002483628,35.56302115633781,9.43358607969543,17.32579683988448,94.8803652660941,10.61314976770937,35.06206923692949,33.868421672291326,2.642432215396685,0.21488565085729658,1.8671150539335395,36.417837986514506,inf,,19.34118955864629,7.938029759827044,1.9635793594329907,216.52204333605363,9.242969932171544,inf,1.1319521408169118,40183.27127245716,inf,,,,37.84687929023646,0.25701717120373657,0.13043284345810716,inf,,4.3238229108447435,1.2589251227286722,2.603190806757992,,39.5037811275196,2.9266665210818754,,,,0.5034296238075784,0.0,0.001960532320703032,0.0645728330752922,0.004961769644659117,0.042465493442696296,0.00127214678099659,0.03924456410291174,0.0008380817101643771,0.69406774665323,0.0,0.1481808184696041
Rv1127c,9.831496219789608,60546.299602079955,49.829905585439896,145.84229525410439,79.80452526661588,12227.294084889034,3.634837517720111,1.4291122636455889,1.9949096594537354,189.087063723073,47.453592100623176,7.084595547836456,147.9338525874384,2.7362206600146535,77.95899324768257,7.372045379573159,2.9771129459140724,1.1229203679018391,5.76441592665025,17.102521999294844,116.42070169553718,40.47744198352953,12.631578847076314,17.527610914407592,160.67068304857776,14.017344944604822,94.88310084896378,11.87586646508422,2.2780528241975526,0.04711980447731503,1.6515896822615297,38.961316213978115,1.9730461670213015,,5.911569346655514,8.08907752138021,1.255876838706844,125.81604662048557,9.519496235354918,2.059092584219998,1.6979822948819197,8263.711650834903,0.40346342600764673,,,,20.45139742348474,0.4298491778958805,0.17624697643883505,158.2281269725805,14.721098759452849,5.7144591627697965,1.5699475393906337,1.1696649132578258,,4.156440702107173,1.9304480418537788,,,,0.7376287877239803,0.01656470190007906,0.00035692623930421905,6.48372823676419e-06,1.4624722961213904e-05,0.021153488572708327,0.001357245920624456,0.039353122813871565,0.00242780970201744,0.7013143936600502,0.0,0.0
Rv2702,14.338110572873203,53979.24365456166,20.56477566586411,114.24697035236036,89.11788531802273,13446.452624211544,3.7198841381022856,2.9276966531671658,2.5697459314569784,104.95969352231394,37.666459514850246,5.953739302706624,113.6610114977674,4.461225374598708,38.435286437739734,7.539609681371023,4.595067401684201,1.493130322728342,15.663703768497482,16.0166947829704,208.7907355677626,23.594365138284697,13.792714841402084,10.68677671397265,47.93096170065518,12.663586238030016,44.14103299330562,27.88218481253274,3.32217167181547,0.21010276523755442,1.5517914590729314,47.926756761497785,2.1344168783843354,,9.407301386523244,4.926519846135512,1.6790388976132804,158.22540203133298,9.645225110607887,1.3382497394734614,0.9935174792373908,10708.174089115086,1.0386054125237159,,,,12.273805627353235,1.3232653454662784,0.20645170838511792,65.3206116372496,14.507500854315689,3.1875050190120593,2.100917869270203,2.1330183636710216,,5.625279396431131,2.117955056977493,,,,0.6983452427097878,0.016555182560508502,0.0005309464784467109,3.306583606864857e-05,0.003787803246954401,0.02511623071159654,0.00118340978157511,0.037063358662902134,0.0016664462854913756,0.6581742050462313,-0.0026963552178644176,0.0
Rv2984,10.599241911912257,92239.70663436572,37.85644021444029,139.18535163806334,98.33268626105288,10154.765050660102,3.627968898629236,1.7638925527503744,3.1909376392548228,141.57108273742242,14.135273996784019,3.2704547064163147,145.26755140899112,2.433521142928439,1855.002445493431,3.751062990214901,4.2538747933797545,2.488897163789741,11.07755258890064,19.1936670270317,107.51016659988916,23.44935224255444,8.3103230374144,13.599571313732525,164.81554690713594,1.9810824924513213,97.63901849317358,9.071957354520048,3.612809624246827,1.032361408699841,1.2514323332377255,34.23034212789632,1.618248874217988,,10.141640080116927,5.893519984196436,1.5358815301830036,124.73820563948387,5.249454640884854,1.2422668920956175,3.247896316636124,3399.2051600950776,0.7238911059401993,,,,7.786615745182596,0.5711344739771714,0.17727640393194838,164.09334631612145,14.36369460148663,1.8481962656983388,1.8570179679769636,2.2004666950881724,,2.2640138277372226,2.2387152022512695,,,,1.0217671791985146,0.016564701900079998,0.0010200306591839868,1.825367879851216e-09,0.0,0.014310368522765408,0.000540026513270166,0.011800345014658396,9.35133724365811e-05,0.5211491442542787,0.0,0.149352009358973
Rv3754,9.282676153509232,56593.21155181284,24.690066659442895,149.20229694117623,48.26059966941384,12011.505419107763,3.8167024987609843,0.9631801465432124,2.4038787378024855,103.1132252411231,42.626101004375705,8.428392874282206,129.97146146060277,2.8583937645070074,70.8412225023505,10.46116945933493,2.75421619035259,1.2104766070176463,7.447019469994095,16.469921186631787,145.39987184772343,35.00237667028338,12.735232856965332,10.143469972610372,83.17715480890804,9.605801952284853,33.92098635112718,18.2799565320226,4.664846165110657,0.5581429118499691,1.0219005088469044,49.94552110496322,inf,,22.599231509079203,4.725057455614479,1.3016301997998365,139.3815957038031,7.119887199026924,2.426471090933601,1.117505614364194,5809.7518773480315,inf,,,,13.80429695475873,0.5114677502031956,0.2538924594165884,inf,13.243295390789468,3.884484119770803,1.760464103146797,1.2707218642185787,,4.000948357026537,2.9025279581934873,,,,0.8870558086935206,0.0,0.0020237689811214814,0.07022499649436412,0.00038954943887597034,0.042404903037388,0.000488821918009903,0.011668485743392526,0.0002228108546104471,0.5069459181005982,0.0005123164133060517,0.0074925144331017025
Rv3838c,14.219594976500424,59169.20431204632,30.926153563033072,146.3732867829952,74.82559154671853,16377.490713697689,4.30340652756347,0.45305282752155934,2.586774944160921,186.4500446385353,48.046405698138216,7.581972711290696,157.20939821021156,4.725390980944617,49.73959465705569,9.346981775681448,3.7808078007047605,1.3436576925047046,15.917504744909612,22.014896699859207,107.5156380215953,30.40701963643657,16.05290454763061,18.360686401974366,109.06456558952023,8.348313489101397,36.55286067372776,7.012411753792527,2.085436608199646,0.10504022698160324,2.2666344553141067,40.321495993905245,inf,,17.395890665198703,8.378264584164688,1.740635042708269,139.6447003114195,7.579031435539683,2.6357299520763484,1.6875770647895325,8220.961525271641,inf,,,,21.96399954555935,0.9514340867180334,0.24468051764297452,inf,,1.3326019653055834,3.1754258446366728,1.3157896816338588,,5.060749078843414,3.709879372474659,,,,0.8522525886922594,0.0,0.00195696558819603,0.06423675320695664,0.0011806139990507224,0.04247591342224808,0.001284660825661082,0.04107600573303738,0.0011629596911792715,0.7025369056768894,0.0007569555262577619,0.0077371535460562905
Rv2677c,8.205894994061513,49937.627174359106,23.371725839407702,197.3665367730502,87.59736191908563,7849.909976944037,3.5281444988142905,1.3173178952802869,2.30847230764516,145.66307376232209,41.55796459198917,3.6004009056592854,220.70775399967394,2.472117384834743,88.11590971257331,4.809896582472243,2.8978629692292213,0.8479735928444586,8.260152866092636,20.620026246526646,95.27734088775638,24.504046573579092,12.693021507831581,14.392901618907652,75.95555551077548,15.143699404647522,67.46618388346987,18.152696730411094,3.3832901935512547,0.8363077357970791,1.4914803304213127,31.721262629055918,inf,,37.70754324903465,6.387119814421569,1.402520617867052,115.26389693621013,5.920938343422983,1.3410664607457148,0.817107665998576,6677.364683052716,inf,,,,9.90493069679976,0.7290281194162536,0.32830772524306256,inf,14.250918932375338,4.995580152764789,2.5426194476249053,1.2718671654998808,,2.464838569135918,2.928134925098971,,,,0.547240409307809,0.0,0.0018061891016856318,0.0705796836150872,0.0007285771075222897,0.04172810454378788,0.0007732490710972648,0.021273443841220048,0.00025748912152620995,0.5687046164957321,2.5178346888121474e-05,2.6503523040127672e-05
Rv2163c,7.951565081449038,50136.76510939782,22.206679903090368,193.63287481685347,52.833903080704395,10305.45930506997,1.7491645158071818,2.3389443210934626,3.1820622864073433,66.0489418296408,25.93039504197799,3.5925831940657345,215.84027769447454,4.462887448854775,42.1104671198505,4.425243438184243,2.6686473511794744,1.716815264950926,13.246673289244733,15.42438691086964,159.32322395648103,18.996047460739327,4.188513635821529,6.629583309610294,48.03452126388215,9.57085040751648,81.87460431380318,107.7686848590023,2.0388405156917844,0.23017052817842978,0.7749885213852362,40.96235748200009,inf,,22.505023502818265,3.006597651690985,2.278837869059199,113.06943421472852,6.397679065843392,1.6544387694867118,1.8720935935386815,3777.885716079628,inf,,,,7.147598380942098,0.9339625325357807,0.43496619571317136,inf,,7.262603928089116,1.4270427473301461,2.1784517301773927,,5.4600229872563215,2.740729447228039,,,,0.48268687267012983,0.0,0.0021046133950955556,0.07700383323331186,0.0011699778368971124,0.04234524014586041,0.0010091840089336058,0.03578884480630317,5.1385585668641924e-05,0.6363505340368034,0.0,0.00031224463081650026
